"D0_32F_MEF" "D3_32F_MEF" "D7_32F_MEF" "D13_Primed_32F_KSR" "D21_Primed_32F_KSR" "P3_Primed_32F_KSR" "P10_Primed_32F_KSR" "D13_Naive_32F_Naive" "D21_Naive_32F_Naive" "P3_Naive_32F_Naive" "P10_Naive_32F_Naive"
"FRRS1L" 0 0.0336436502361147 0 0.0334363444621833 0.0822793296241851 0.037276751112634 0.166652690789382 0.106369168296111 0 0.0409037301482652 0
"FRS2" 0.798763718053063 1.66872449837695 1.16112161129443 1.08348498624856 1.49939254608763 1.10961112181218 1.18737700982314 1.45014625774917 0.946577987680638 1.24279502202924 0.901210369584618
"FRS3" 2.82845087570512 1.14070646007652 1.72902199098453 0.721431227888734 1.52166867919359 1.72348464946405 0.513677374045671 0.655728206858928 3.92059473658256 1.3868634614227 2.70725137127434
"FRY" 0.485039338681683 0.608430972627611 1.69829786839656 0.918360691354404 0.664943903276036 0.417120438755114 0.742158684966067 1.22632097719758 0.673736060583805 1.11883618207637 0.965672336401128
"FRY-AS1" 0.533858388630455 0.665483916522436 0.951064727925799 0.396829998719961 0 0 0.659290443142643 1.26241302982536 1.28265976662587 0.323636399123236 0.789700202734689
"FRYL" 4.01661242161138 6.90057501153118 5.51702215889328 5.80187907157728 8.01943331939914 4.81662640429697 5.85417952940934 7.12580681588129 4.29065299128927 5.87493968458642 5.24324684050396
"FRZB" 0.144999597929449 0.180749993592521 3.44420932819274 12.4248403835796 1.80501476925998 0.667562573964894 1.19378535844375 0.190488907050139 0.759287967734485 2.30742394354892 1.25117993248109
"FSBP" 0 0 0 0 0 0 0 0 0 0 0
"FSCB" 0 0 0 0 0 0.355361424863004 0 0 0 1.94968812917455 1.14177696826415
"FSCN1" 32.0221611814279 43.7780129405878 71.1355495713313 89.1883157042232 103.590261075825 107.583747315272 35.937687886706 44.678229780214 119.22880822134 37.0184014024278 56.3577770499488
"FSCN2" 0.0463064124051199 0.0577234962374896 0 0 0 0.12791384926991 0 0.182501014094318 0.128373222462472 0 0
"FSCN3" 0 0 0 0.122845694813836 0.151147824008265 0.136955413771776 0 0 0.0916315051102134 0 0
"FSD1" 0.546546987739024 0.576485423390873 0.1248294067142 0.520848390778237 4.35774885689523 3.19369383182079 1.45376059611492 0.165694578838035 0.854710199798617 0.0637170192113762 0.497519741291782
"FSD1L" 0.537534712992045 0.544429159250353 0.242253559954252 0.187295015879398 0.541363965456176 0.301610409771335 0.400076437820667 0.406678393606557 0.184055433421931 0.18184434473099 0.166837061976833
"FSD2" 0.154312090458745 0.0265322108949977 0.126393487554056 0.0659218111443313 0.145996886448878 0.0808427501598043 0.0328566037514585 0.356512716103733 0.157349000373851 0.112901910308266 0.125938384400146
"FSHB" 0 0 0 0 0 0 0 0 0 0 0
"FSHR" 0 0 0 0 0.0160343774188868 0.0697381856487106 0.0233833205863563 0 0.021385416040779 0.0860890721929734 0.0684655063458093
"FSIP1" 0.0708446972860265 0.0883118212972139 0.0657340096568118 0.0438838303253836 0.0944897139256081 0.0550397323069618 0.0218724819459296 0 0.0204582943912375 0.00671055845956756 0.0130994644368554
"FSIP2" 0.0598556191702104 0.106590470751866 0.177720563396922 0.646195451318224 2.33307688450407 1.18100932012741 3.0729152715855 0.741401935096565 0.268656812567861 0.544286391337794 0.860106002643835
"FST" 26.9990683498694 18.7904743173354 53.8076165783999 46.8942240376111 27.2661692211817 48.4865693041186 14.7270053170776 4.75269980753486 7.80056985623644 32.1865399245067 13.5768955712571
"FSTL1" 84.0926338736273 120.921800815579 76.4860662850299 77.2312570302405 50.495944502656 52.5380410474866 40.9987144850361 4.48854018976211 11.5504140686707 30.8530653971926 16.8257310222252
"FSTL3" 12.3657426479212 48.6927854669025 5.49021260415419 2.72030250264727 3.8755044435106 4.15007754256057 1.56992830794141 2.27735417359272 7.90278558536347 3.85327854929837 4.61568719009581
"FSTL4" 0 0.0218256946588135 0.0924201798715029 0.0409722834389499 0.142339174455898 0.0617999816864323 0.218628197668316 0.0230016756213012 0.129437054854583 0.0589678599317727 0.0546768960668835
"FSTL5" 0 0.00129336123535213 0.00102688035717746 0 0.00210870688643743 0.00143302835841507 0.00384397284815557 0.00545219312590758 0.00990742605849391 0.00628984055936733 0.00409273153729111
"FTCD" 0.10624193952348 0.132436435427011 0 0.0789722323803227 0.356277013733767 0.0293475886653807 0.0524815545698995 0.0837433119748172 0 0.0966092117559163 0
"FTCDNL1" 0.0446521375604875 0.0222645405730779 0.0662895410166953 0.0553183767716267 0.0408378280868775 0 0.132343984186704 0.0703925004163526 0.0330099064946125 0.067672707411716 0.132101706501284
"FTH1" 2543.87349010908 1103.45165549231 1025.83345904091 1059.82008392735 1422.03566457154 893.115258869512 902.793158176355 1583.71958216644 991.925998078521 1293.60421336516 1006.17990528289
"FTH1P18" 0 0 0 0 0 0 0 0 0 0 0
"FTH1P3" 27.1508960617692 22.2108396214441 32.7499238753568 27.3296903311308 50.4391696098523 42.1874355705287 27.2432079845018 107.006045328928 42.3389420498871 42.4345329548518 85.3452352434704
"FTHL17" 0 0 0 0 0 0 0 3.9238840422739 0 0 0
"FTL" 6794.41992587702 3912.71095041195 1386.77799134958 3150.0736616085 5401.78982163969 4721.64947662453 1459.65594763479 2383.9581226969 3353.32865466578 837.871461585372 842.179827728771
"FTLP10" 0 0 0 0 0 0 0 0 0 0 0
"FTMT" 0 0 0 0 0 0 0 0 0 0 0
"FTO" 2.05264970824715 3.00117464604923 3.21710001540526 2.30113548232774 1.92058752082308 1.90637612168745 1.48540423048356 2.3546745376785 2.15920817484412 1.81394494323361 1.82880681480428
"FTO-IT1" 11.5515853657298 9.25694233239739 28.1737171517713 32.7107655621721 49.0509355838931 42.1659333097893 21.3985112821105 45.5266546066886 12.9620750210494 36.2645966925812 13.4258694406215
"FTSJ1" 6.23405598199011 14.5667378182402 5.84726130587365 6.59219640951693 9.58206189283486 7.06114785876921 4.7996522723008 8.53247522842874 8.70145847555737 6.75989896944777 7.4853257538331
"FTSJ2" 21.2901753261293 39.0435071515911 55.464043192084 45.0164693224198 66.1532052919694 51.6006538386366 45.6324528744723 74.6297141348262 59.7785029043592 58.1725991500677 66.3172015623691
"FTSJ3" 51.6765848683852 77.8890970082677 78.9056467411368 72.5406586275206 138.671808534213 101.090599193004 65.3954503668235 199.019360523547 88.6981736572076 93.952581553969 98.5312364762634
"FTX" 0.478759586752944 0.376326254653236 0.955219202407809 0.95579669872035 1.36657758690156 1.55835354175172 0.764477271569941 1.30999149399367 0.436778831721315 0.522236921134644 0.536785740750131
"FUBP1" 11.4298770297244 15.2320660779336 29.3382381180758 28.0014343141548 39.7630829292537 39.7982945765845 30.4349419577472 37.9449807480802 18.0556204543757 24.9304859456847 21.8705038731107
"FUBP3" 5.41184727653466 10.0076712214505 10.8759542522392 9.11006368174025 10.8520717654846 8.04525449179723 10.1356113857801 20.7862383327527 12.7124870404637 8.6193463316102 8.96276142990792
"FUCA1" 1.59885177287482 7.9289002363591 10.8360855197609 8.18146630390821 6.19876775263644 4.22454052518348 5.70890375282343 49.5887417101281 18.2114901457282 28.709007004799 17.2753091000433
"FUCA2" 27.0254551686769 64.2449799888378 40.6140905409244 35.0083462061939 19.5855866494749 25.8667397981788 21.6060430348213 19.0599817297098 15.7291286001094 27.8086831847033 16.2713027058124
"FUK" 1.04016319827762 1.41449539378222 0.842292254953912 0.702889771097201 0.816780945695129 0.696552674528979 0.467110359763026 1.49070921792929 1.45636288203791 1.00317831730565 1.63189332782406
"FUNDC1" 2.46970725767431 8.87061805964336 8.63795673781146 6.1711712988093 10.8470469490877 10.0597954913227 7.13383831231404 16.9924044999728 10.2506497231674 9.26227390743069 13.0650807983925
"FUNDC2" 7.60323994762822 9.47785781092215 8.93435155192748 7.35583042004581 10.6886264739127 9.9818485948126 8.19520691594331 8.78849479847985 8.39152734866434 5.25258717615125 8.18682787312748
"FUNDC2P2" 3.73012022507601 1.9927716541764 3.16437204406648 1.32032838283784 1.62451571741865 1.47197767296775 0.658075161219798 0 1.47726394249112 2.42279875749169 7.88244534158218
"FUOM" 0.845511234862286 1.93229001680788 3.76567985849868 2.26954427018618 2.89981994770592 2.82216610688991 0.174027884730654 0.277691306264683 5.46927141382595 0.747493592978446 0.52112789318695
"FURIN" 3.0975530053611 9.99070017837687 14.6639276756266 15.6719389196895 9.70731610173311 8.04787878571275 3.39732534725955 5.71981073824399 13.1110073972546 5.81068420694613 4.74220804466863
"FUS" 17.8068263007232 35.3548789416169 56.2494354464411 53.8179045867661 64.4198973071212 66.9477622053384 46.0126803578247 77.0948718928348 42.1826304158457 50.5880145319839 62.677628300216
"FUT1" 0 1.64066132395336 4.2335267448632 3.53286240865838 10.699791326868 3.78715122838418 5.01162578401576 8.21304021693834 7.29744367038705 10.3059774789093 6.6519080410352
"FUT10" 2.50770848762965 2.613215070917 3.3588188265165 1.73467543317076 4.34099634929885 2.30540207770263 3.06759587324559 3.80366066220013 3.25304335782028 2.78148722982943 2.50419266563731
"FUT11" 14.1156751745526 10.4034551747374 5.96552202973978 8.67994904022953 10.3655930966198 7.39998551631728 9.54317881134999 3.65466643804967 3.71328043181927 5.30922711428275 5.33439672333525
"FUT2" 0.0406180293477265 0.151897839356381 0.180901789000539 0.251603122933897 0.371483245899076 0.392702192810772 0.0501613894968323 0 0.112603569281614 0.43091160157248 0.120166945743309
"FUT3" 0.0235657414941625 0.0587519922109768 0.0699703204689791 0.0291949868046273 0 0.0325482427686913 0 0.0928763749379492 0 0.142860576554865 0
"FUT4" 25.4287131084464 54.5544304817527 40.731218281336 22.2178869885178 51.0011444849316 53.0516767909483 55.6995121120863 64.8783863001566 35.6184750578415 70.992116370175 28.9041242259267
"FUT5" 0 0 0 0 0 0 0 0 0.63456031916409 0 0
"FUT6" 0 0 0 0.0550620144281429 0.0677476217537592 0 0 0 0.0821423211305373 0 0
"FUT7" 0 0 0 0 0 0 0 0 0 0 0.897895348621173
"FUT8" 0.359638781193234 0.690639067280032 1.1464667206563 0.729131925553718 0.421518068989546 0.342335084788158 0.462142843052174 0.756582061201378 0.466169874075257 0.931007477813463 0.697337001453454
"FUT8-AS1" 0 0.498274920608058 10.088096209127 1.48561393594865 0 1.10416498036445 0 1.57536677845367 2.21626067026569 0 0
"FUT9" 0.00405439727135048 0 0.00601906535500314 0.00502288777406454 0.309004950657036 0.313588960282626 0.54075527613367 0.0319580626151418 0.00749321768963427 0.0245786253706924 0.00599739259575211
"FUZ" 0.669924344168422 0.939484836342008 0.93239469563489 0.933695909464934 1.59556653137216 1.67706622366808 0.361954954958106 1.65017469810091 3.6370199546958 0.317283201654414 0.867101606838853
"FXN" 0.517753851849868 1.36400812693655 1.36295905465552 1.52753355157929 2.48967215975441 1.91677611727934 1.80614609386761 3.63933349156445 1.97298438788935 2.69381108438018 2.2344684041144
"FXR1" 11.3787253976191 16.3560907838917 19.0233980854581 14.9145657033675 29.623184824859 18.2283572742335 27.8769109858329 24.8351174707582 25.5904248872314 27.7665953695987 22.4064071669268
"FXR2" 4.85634293626383 7.92949336010752 4.62024657004464 3.13530573350664 4.32681401269629 5.52653980000103 1.68939694083636 6.73930565820662 6.44708243822009 2.95438545462091 2.78240196071694
"FXYD1" 0.105470856582382 0.0657376190130508 0.156579618702749 0 0.562690586465324 0.509855319456191 1.04201307696176 0 0.194928132442419 0.479540206219282 0.156015824794623
"FXYD2" 0 0 0 0 0 0 0 0 0 0 0
"FXYD3" 0 0.639473192632421 0 0.0325914297663305 0.160400368868091 0.109004375509272 0.0324882971185749 0.881290952569471 0.291722239126901 0.0598051792032414 0.330773983222576
"FXYD4" 0 0 1.79277322807752 0 0.394443634072719 0 0.426093849059196 12.2383032980896 12.5142915884168 11.11180951881 6.89008377651983
"FXYD5" 12.0593126490422 25.3664642452837 22.3637885491624 17.7152482120555 9.95774398849558 11.3201064439398 5.40046520475087 7.45428721981347 12.2470604305475 6.54621149816502 8.35374351777613
"FXYD6" 0.0443559766720126 0.0251328047981497 0.119727031532543 0.239788235856907 0.639237041310506 0.412133216199501 0.667290541089721 1.85938562774372 3.398336285689 3.09229754683325 2.18908035564692
"FXYD6-FXYD2" 0 0 0 0 0 0 0 0 0 0 0
"FXYD7" 0 0 0.32618628765859 0.18146750031946 1.0047391591038 0.202310358780132 0.180893262738486 0 0.473752789857283 0 0
"FYB" 0.0267032156395966 0.0179237857169447 0 0.017813342758355 0 0 0 0 0.0550465698376529 0.84364706366433 0.0273463204244963
"FYCO1" 11.6025474326406 7.30282302218083 2.23599557453822 2.26485300914585 5.4466284995834 2.62541345378024 3.65591212713946 2.57908036805722 2.82201659275612 3.35313532321332 2.64280308177565
"FYN" 1.2196469001949 2.7122084840579 1.18986219477953 0.73390892189514 1.49392135471021 0.986657383732726 1.15117292713116 0.729607285152072 0.623906968418166 0.481914776586665 0.547685431682534
"FYTTD1" 6.27118702628897 12.6363135228158 8.9970200219767 5.06014626598748 4.3807771234082 3.50561328429908 5.23702619761523 7.23312910122668 4.03420597910175 6.08371169116297 4.94440634358966
"FZD1" 140.302255399192 57.2930249230196 76.2439076576211 70.7715742245884 16.1672924553171 9.50914496020766 14.7069965225618 13.2004871435945 9.11341672169599 8.74231193038515 11.2853060558252
"FZD10" 0.246628911895641 1.84461922162946 0.732279271014166 2.1387952002917 8.64651212971594 3.74699496307407 3.04575310753466 21.3840920110027 21.651084015964 25.7907739763824 31.7394515303507
"FZD10-AS1" 0.401267146956918 0.500201623156512 0.119142403701591 0 0.122329931328521 0.110843450586854 0.198218554410644 0.632583328647369 0.29664405164175 0.364885119237545 0.474853637670567
"FZD2" 13.9886833892481 4.22731275928281 15.7327871659367 54.6164432069104 14.5383309589097 29.5665544133334 9.94642955117287 0.835328024710312 11.1639996449951 10.6002996697902 14.7355700516255
"FZD3" 0.581317135146707 1.48079397634617 3.08432308287604 3.27524767522403 8.02882765193722 5.32006199088034 9.23281571787296 4.3430609534146 3.16239420899114 5.67681563636328 4.85284208479299
"FZD4" 2.49723186602682 23.9696165145448 49.1839544350298 36.8156950036226 19.7938987280128 11.6119571477293 14.9058355239065 11.1542577845059 10.5382921371257 18.0403495717151 25.1190933018112
"FZD5" 7.22499289132736 51.5281450492727 237.204157558897 220.983442579544 570.871795653186 242.438858232568 490.739281532133 623.646075860193 639.522058095161 831.830645923659 839.577085144178
"FZD6" 2.10046240836476 4.24250184217214 4.11474713276023 3.96200914814706 2.38323901138601 2.27942863741999 4.15425914945823 10.1144153617332 4.51685323080485 6.21114878236366 6.58792367593988
"FZD7" 35.7320527403413 267.251843291598 332.947855815227 150.24915287032 787.196824692637 300.176037929903 356.653497126151 14.082576304406 16.1212677293736 12.7420801960698 14.9240419305489
"FZD8" 2.28654262384603 3.16700161403427 6.78909764821609 18.8849229146015 12.3924136836607 9.12339708351986 21.9626904872885 48.062037308756 38.2680603022572 41.5845346059873 44.7218676205191
"FZD9" 0 0.430831218715336 0 0 2.10729237810327 0 0 0 1.59690003461715 1.57140534271131 2.55624134796399
"FZR1" 0.975812042003008 1.33804386456232 0.475990984687638 0.794425432036607 1.1049448677126 0.90492467068102 0.172154683525855 1.09880917122834 1.24954505627871 0.274652011046175 0.721726008068918
"G0S2" 0 0.946535379203862 0 3.76281203289058 11.5742935026216 5.24374785468579 0.937726238173428 0 6.31509548398878 1.15079152990303 0
"G2E3" 2.99525489479245 6.54027227426394 5.65941960701241 5.53731822603811 9.9411783341262 5.47618376116731 9.20239372667589 9.99872800236988 4.17328659664563 6.02913994941743 4.83346441617089
"G3BP1" 22.8864181219986 40.6891613080422 47.6679315602117 50.2144396420025 88.1642387258743 71.8287138476957 103.339506558602 90.0559549549054 68.2785076972274 86.5580719911303 89.1025469145003
"G3BP2" 22.0207942619451 63.4276119247576 70.5917982864761 58.1550363318352 105.495674906788 66.6974162715168 88.2248008713894 93.5623336394818 75.3111906873661 72.8797036639985 82.4908751610847
"G6PC" 0 0 0.0440591876414991 0 0 0.0409902120194694 0 0 0 0 0
"G6PC2" 0 0 0.0685806576723118 0.572303051458361 0.140830919687189 0.0638036207407265 0 0.546190684802308 0.128065513562608 0 0.341668601582677
"G6PC3" 18.9324914813624 31.8665225272223 37.3805419220389 33.3965483642241 37.8679001706847 40.6835142253164 19.8202315668875 17.8017848785192 68.7376305835745 12.089015492165 17.7700125762294
"G6PD" 9.43570630805613 6.81632764279937 5.17277788197046 3.40291761235017 5.85391732527805 4.32067951492924 2.3242505049982 6.41511765498635 10.717102908122 9.82905993758371 10.7597632738167
"GAA" 1.51654237654705 1.52337530297771 1.61752798538125 1.40454359837983 2.89518398675673 1.91157620747953 1.50919767350812 1.56676996110877 2.5579215921484 1.27193078562925 1.50280487257221
"GAB1" 1.1107003310031 2.64089940524183 4.82025637279412 2.77023704241601 3.15316641950959 1.9439587813444 3.69042822784549 7.16836147638314 6.12570741977515 7.89559993670593 5.80259882042732
"GAB2" 0.811590492694829 0.938114675790228 0.467342996311371 0.249841188593836 0.798494164545357 0.628407235219907 0.823081823388657 4.04187811249176 2.51356540906596 4.54730557622502 3.23779386545447
"GAB3" 0.10922916795852 0.0863454802388662 0.0197755026484433 0.0132020670480053 0.0487309801879799 0.0110388151449406 0.0197404354416223 0.0209994979157199 0.0123093983473326 0.00403762579774289 0
"GAB4" 0 0 0 0.0216650694975876 0.0799693009147127 0 0 0.0689218711136992 0 0 0.0258683715893863
"GABARAP" 360.150878814891 333.332575237131 288.496238753658 211.898952024819 287.034441161195 272.282647780721 156.685867899875 286.414339520204 305.35421846462 277.477757698284 247.070870095593
"GABARAPL1" 18.8994944541928 44.457017205776 23.9488802151022 40.6562723532254 90.2824292543199 54.1726898338247 73.7309699364125 146.47863729907 126.783815819896 85.4502060018595 89.9528244470585
"GABARAPL2" 31.939417259811 76.5658550821614 59.5051367628354 44.960725288152 29.7460647898267 24.2382933531136 28.2607641475221 38.1784967686131 29.6444805420263 26.2774877639864 22.8441209283665
"GABARAPL3" 1.94242462183423 3.8049618980269 2.88367911763446 6.87548444816825 8.03653550230026 5.36562858987526 8.22447311533391 6.56177797676109 12.3083383127543 10.5137450366526 6.56753347897885
"GABBR1" 0.611715249514943 0.518197041921238 0.384738226286157 0.839326156038203 2.23182763510642 2.07132211914154 1.42802542070739 0.627344177205896 0.499631980913718 0.725719906255482 1.09168010021751
